----------------ATORCH LOAD_Tester Software----------------
------------------CL24/BW150/BW600/DL150-------------------
----------------ATORCH LOAD_Tester Software----------------
DATE,VOLTAGE(V),CURRENT(A),POWER(W),RESISTANCE(Ω),E_QUANTITY(Wh),E_CAPACITY(mAh),NTC_TEMP(℃),CPU_TEMP(℃),MOS_TEMP(℃),FAN_SPEED(RPM),
2026-07-06_17:30:38,22.344000,-5.001000,111.763000,4.469,74.871,3505.971,-34.999,31.0,74.155,100
2026-07-06_17:30:39,22.343000,-5.000000,111.746002,4.463,74.902,3507.360,-34.999,31.0,74.376,100
2026-07-06_17:30:40,22.340000,-5.001000,111.758003,4.466,74.933,3508.750,-34.999,31.0,74.376,100
2026-07-06_17:30:41,22.337999,-5.002000,111.759003,4.465,74.964,3510.138,-34.999,31.0,74.597,100
2026-07-06_17:30:42,22.337000,-5.001000,111.735001,4.467,74.995,3511.527,-34.999,31.0,74.597,100
2026-07-06_17:30:43,22.333000,-5.001000,111.711998,4.467,75.026,3512.916,-34.999,31.0,74.818,100
2026-07-06_17:30:44,22.329000,-5.001000,111.688004,4.466,75.057,3514.306,-34.999,31.0,74.818,100
2026-07-06_17:30:45,22.330999,-5.001000,111.686996,4.464,75.088,3515.695,-34.999,31.0,75.045,100
2026-07-06_17:30:46,22.329000,-5.001000,111.694000,4.462,75.119,3517.084,-34.999,31.0,75.308,100
2026-07-06_17:30:47,22.325001,-5.000000,111.653000,4.464,75.150,3518.473,-34.999,31.0,75.308,100
2026-07-06_17:30:48,22.323000,-5.002000,111.684998,4.465,75.181,3519.863,-34.999,31.0,75.571,100
2026-07-06_17:30:49,22.320999,-5.003000,111.699997,4.461,75.212,3521.252,-34.999,31.0,75.571,100
2026-07-06_17:30:50,22.318001,-5.004000,111.719002,4.463,75.243,3522.640,-34.999,31.0,75.833,100
2026-07-06_17:30:51,22.318001,-5.000000,111.620003,4.463,75.274,3524.029,-34.999,31.0,75.833,100
2026-07-06_17:30:52,22.313000,-5.000000,111.597000,4.462,75.305,3525.418,-34.999,31.0,75.833,100
2026-07-06_17:30:53,22.312000,-5.000000,111.585999,4.459,75.336,3526.807,-34.999,31.0,76.079,100
2026-07-06_17:30:54,22.306999,-5.001000,111.589996,4.461,75.367,3528.196,-34.999,31.0,76.079,100
2026-07-06_17:30:55,22.306999,-5.003000,111.636002,4.458,75.398,3529.585,-34.999,31.0,76.224,100
2026-07-06_17:30:56,22.305000,-5.003000,111.616997,4.459,75.429,3530.975,-34.999,31.0,76.224,100
2026-07-06_17:30:57,22.302999,-4.999000,111.532997,4.462,75.460,3532.364,-34.999,31.0,76.224,100
2026-07-06_17:30:58,22.302000,-5.002000,111.578003,4.457,75.491,3533.752,-34.999,32.0,76.441,100
2026-07-06_17:30:59,22.299999,-5.000000,111.505997,4.460,75.522,3535.140,-34.999,32.0,76.441,100
2026-07-06_17:31:00,22.295000,-5.001000,111.514000,4.457,75.553,3536.529,-34.999,32.0,76.658,100
2026-07-06_17:31:01,22.294001,-5.000000,111.485001,4.458,75.584,3537.918,-34.999,32.0,76.658,100
2026-07-06_17:31:02,22.292000,-5.001000,111.514000,4.457,75.615,3539.307,-34.999,32.0,76.658,100
2026-07-06_17:31:03,22.288000,-5.000000,111.459999,4.457,75.646,3540.696,-34.999,32.0,76.658,100
2026-07-06_17:31:04,22.289000,-5.000000,111.464996,4.455,75.677,3542.086,-34.999,32.0,76.874,100
2026-07-06_17:31:05,22.285999,-5.000000,111.466003,4.457,75.707,3543.475,-34.999,33.0,76.874,100
2026-07-06_17:31:06,22.285000,-5.002000,111.489998,4.457,75.738,3544.864,-34.999,33.0,76.874,100
2026-07-06_17:31:07,22.282000,-5.000000,111.446999,4.455,75.769,3546.252,-34.999,33.0,77.108,100
2026-07-06_17:31:08,22.281000,-5.002000,111.458000,4.455,75.800,3547.641,-34.999,33.0,77.108,100
